name	term	lev	seq	value
"hydrolase activity, acting on ester bonds"	GO:0016788	3	Sym_150432_c3_g6	3.75315155172648
"hydrolase activity, acting on ester bonds"	GO:0016788	3	Sym_148791_c2_g2	-4.45424577961908
"hydrolase activity, acting on ester bonds"	GO:0016788	3	Sym_107242_c3_g1	1.83996517642815
"hydrolase activity, acting on ester bonds"	GO:0016788	3	Sym_109253_c1_g1	-1.03370946712621
"hydrolase activity, acting on ester bonds"	GO:0016788	3	Sym_109253_c1_g3	-3.08485413644749
"hydrolase activity, acting on ester bonds"	GO:0016788	3	Sym_100230_c0_g1	-0.393015346634341
"protein kinase activity"	GO:0004674;GO:0004672;GO:0016773	2	Sym_140163_c0_g1	-0.0489724757124116
"protein kinase activity"	GO:0004674;GO:0004672;GO:0016773	2	Sym_30458_c0_g1	-1.24058892083954
"protein kinase activity"	GO:0004674;GO:0004672;GO:0016773	2	Sym_85763_c0_g2	-1.20097994748055
"protein kinase activity"	GO:0004674;GO:0004672;GO:0016773	2	Sym_78809_c0_g1	-1.09903913030291
"protein kinase activity"	GO:0004674;GO:0004672;GO:0016773	2	Sym_115874_c4_g1	0.423283284763863
"protein kinase activity"	GO:0004674;GO:0004672;GO:0016773	2	Sym_45310_c0_g1	-0.777242704096241
"protein kinase activity"	GO:0004674;GO:0004672;GO:0016773	2	Sym_284899_c0_g1	0.539525370956149
"identical protein binding"	GO:0042802	3	Sym_117355_c0_g1	-1.83125885089292
"identical protein binding"	GO:0042802	3	Sym_284899_c0_g1	0.539525370956149
"identical protein binding"	GO:0042802	3	Sym_107369_c3_g5	0.403031088097216
"identical protein binding"	GO:0042802	3	Sym_130013_c0_g1	-1.72280136324082
"identical protein binding"	GO:0042802	3	Sym_145648_c3_g1	-0.143875575121825
"identical protein binding"	GO:0042802	3	Sym_117960_c0_g3	6.55405746998211
"identical protein binding"	GO:0042802	3	Sym_206385_c0_g1	-1.03868912536491
"identical protein binding"	GO:0042802	3	Sym_115171_c4_g3	0.0209927654906732
"identical protein binding"	GO:0042802	3	Sym_117960_c0_g2	-1.80485269988957
"catalytic activity, acting on RNA"	GO:0140098	2	Sym_284899_c0_g1	0.539525370956149
"catalytic activity, acting on RNA"	GO:0140098	2	Sym_92614_c0_g2	-0.277496665442519
"catalytic activity, acting on RNA"	GO:0140098	2	Sym_119993_c5_g1	-0.558327297208128
"catalytic activity, acting on RNA"	GO:0140098	2	Sym_244548_c0_g1	-8.62561387319508
"catalytic activity, acting on RNA"	GO:0140098	2	Sym_93060_c0_g1	-0.808138298373626
"inorganic cation transmembrane transporter activity"	GO:0008324;GO:0022890	4	Sym_24952_c0_g1	-6.86570951794624
"inorganic cation transmembrane transporter activity"	GO:0008324;GO:0022890	4	Sym_105819_c0_g1	-0.0824117980320219
"inorganic cation transmembrane transporter activity"	GO:0008324;GO:0022890	4	Sym_102695_c0_g1	-4.50590486761779
"inorganic cation transmembrane transporter activity"	GO:0008324;GO:0022890	4	Sym_176037_c0_g1	1.0052813031792
"inorganic cation transmembrane transporter activity"	GO:0008324;GO:0022890	4	Sym_128149_c1_g1	-6.70285413961042
"inorganic cation transmembrane transporter activity"	GO:0008324;GO:0022890	4	Sym_156351_c0_g1	-1.82741250351046
"inorganic cation transmembrane transporter activity"	GO:0008324;GO:0022890	4	Sym_117760_c6_g1	-0.28267664662593
"inorganic cation transmembrane transporter activity"	GO:0008324;GO:0022890	4	Sym_141362_c0_g3	-3.15463587132851
"inorganic cation transmembrane transporter activity"	GO:0008324;GO:0022890	4	Sym_101543_c0_g2	-1.36285545362247
"inorganic cation transmembrane transporter activity"	GO:0008324;GO:0022890	4	Sym_102471_c7_g1	0.0792948285105247
"inorganic cation transmembrane transporter activity"	GO:0008324;GO:0022890	4	Sym_101543_c0_g3	1.6706077170415
"inorganic cation transmembrane transporter activity"	GO:0008324;GO:0022890	4	Sym_112513_c2_g1	-1.2852953845844
"inorganic cation transmembrane transporter activity"	GO:0008324;GO:0022890	4	Sym_208217_c0_g1	0.870411385944825
"inorganic cation transmembrane transporter activity"	GO:0008324;GO:0022890	4	Sym_179816_c0_g1	-2.43436977527407
"inorganic cation transmembrane transporter activity"	GO:0008324;GO:0022890	4	Sym_120676_c2_g1	-1.49098469763705
"structural molecule activity"	GO:0005198	1	Sym_101851_c0_g1	-1.39648752252556
"structural molecule activity"	GO:0005198	1	Sym_178813_c0_g1	-0.112830895898651
"structural molecule activity"	GO:0005198	1	Sym_113215_c4_g5	-5.41355707415284
"structural molecule activity"	GO:0005198	1	Sym_237540_c0_g1	-0.0414985158234007
"structural molecule activity"	GO:0005198	1	Sym_106636_c7_g3	-0.66501226794308
"structural molecule activity"	GO:0005198	1	Sym_110707_c7_g1	-1.04678189636406
"structural molecule activity"	GO:0005198	1	Sym_122045_c4_g1	-1.80578165438344
"structural molecule activity"	GO:0005198	1	Sym_88907_c0_g1	-6.03056625917142
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705	2	Sym_87432_c0_g1	-1.54220034698029
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705	2	Sym_117960_c0_g3	6.55405746998211
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705	2	Sym_122621_c3_g1	-3.18798128769245
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705	2	Sym_131343_c2_g1	-2.03199553622378
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705	2	Sym_121618_c0_g2	-11.2992595968688
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705	2	Sym_82593_c0_g2	-1.3998888995553
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705	2	Sym_86661_c0_g1	0.297181542857815
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705	2	Sym_117960_c0_g2	-1.80485269988957
"molecular function regulator"	GO:0098772	1	Sym_175570_c0_g1	6.67337028937323
"molecular function regulator"	GO:0098772	1	Sym_93418_c0_g1	2.62937554170822
"molecular function regulator"	GO:0098772	1	Sym_103894_c0_g2	-0.139988977981326
"molecular function regulator"	GO:0098772	1	Sym_103894_c0_g4	0.0226532765721868
"molecular function regulator"	GO:0098772	1	Sym_103894_c0_g1	-6.34782876860706
"molecular function regulator"	GO:0098772	1	Sym_130013_c0_g1	-1.72280136324082
"molecular function regulator"	GO:0098772	1	Sym_100008_c0_g3	0.620933840578912
"antioxidant activity"	GO:0016209	1	Sym_237228_c0_g1	-0.218874647140323
"antioxidant activity"	GO:0016209	1	Sym_24568_c0_g1	4.36661341916726
"antioxidant activity"	GO:0016209	1	Sym_97621_c0_g2	-0.326697007961954
"antioxidant activity"	GO:0016209	1	Sym_103171_c0_g1	0.922754412332668
"antioxidant activity"	GO:0016209	1	Sym_209170_c0_g1	1.1943086446191
"antioxidant activity"	GO:0016209	1	Sym_104174_c0_g1	1.0293604361754
"antioxidant activity"	GO:0016209	1	Sym_30446_c0_g1	-0.804875629320285
"isomerase activity"	GO:0016853	2	Sym_121495_c10_g3	4.56496281945847
"isomerase activity"	GO:0016853	2	Sym_110848_c2_g1	-0.278441730554579
"isomerase activity"	GO:0016853	2	Sym_211422_c0_g1	-0.154498966843044
"isomerase activity"	GO:0016853	2	Sym_140883_c1_g1	1.10123711633437
"isomerase activity"	GO:0016853	2	Sym_84255_c0_g2	-1.67897241562249
"isomerase activity"	GO:0016853	2	Sym_107499_c4_g1	0.39291001685159
"isomerase activity"	GO:0016853	2	Sym_74356_c0_g1	-3.55322057623673
"isomerase activity"	GO:0016853	2	Sym_109725_c2_g2	-1.56859566355666
"flavin adenine dinucleotide binding"	GO:0050660	2	Sym_101757_c0_g2	2.67301359820518
"flavin adenine dinucleotide binding"	GO:0050660	2	Sym_94893_c0_g3	1.18785760129121
"flavin adenine dinucleotide binding"	GO:0050660	2	Sym_109469_c0_g1	-0.0286398313564325
"flavin adenine dinucleotide binding"	GO:0050660	2	Sym_101757_c0_g1	-2.77469903890666
"flavin adenine dinucleotide binding"	GO:0050660	2	Sym_157791_c0_g1	-0.297023473777182
"flavin adenine dinucleotide binding"	GO:0050660	2	Sym_105943_c4_g3	0.422129804539582
"flavin adenine dinucleotide binding"	GO:0050660	2	Sym_94893_c0_g2	-9.0183595516825
"flavin adenine dinucleotide binding"	GO:0050660	2	Sym_94893_c0_g4	1.45896549431338
"protein dimerization activity"	GO:0046983	2	Sym_117355_c0_g1	-1.83125885089292
"protein dimerization activity"	GO:0046983	2	Sym_80984_c0_g1	0.890803363849942
"protein dimerization activity"	GO:0046983	2	Sym_311128_c0_g1	1.42497307545642
"protein dimerization activity"	GO:0046983	2	Sym_103230_c4_g2	-0.307973260097596
"protein dimerization activity"	GO:0046983	2	Sym_130013_c0_g1	-1.72280136324082
"protein dimerization activity"	GO:0046983	2	Sym_206385_c0_g1	-1.03868912536491
"oxidoreductase activity, acting on peroxide as acceptor"	GO:0004601;GO:0016684	3	Sym_237228_c0_g1	-0.218874647140323
"oxidoreductase activity, acting on peroxide as acceptor"	GO:0004601;GO:0016684	3	Sym_24568_c0_g1	4.36661341916726
"oxidoreductase activity, acting on peroxide as acceptor"	GO:0004601;GO:0016684	3	Sym_103171_c0_g1	0.922754412332668
"oxidoreductase activity, acting on peroxide as acceptor"	GO:0004601;GO:0016684	3	Sym_209170_c0_g1	1.1943086446191
"oxidoreductase activity, acting on peroxide as acceptor"	GO:0004601;GO:0016684	3	Sym_30446_c0_g1	-0.804875629320285
"phosphatase activity"	GO:0016791;GO:0042578	3	Sym_120719_c3_g1	-1.61502018764851
"phosphatase activity"	GO:0016791;GO:0042578	3	Sym_109253_c1_g2	-4.22673026640742
"phosphatase activity"	GO:0016791;GO:0042578	3	Sym_150432_c3_g6	3.75315155172648
"phosphatase activity"	GO:0016791;GO:0042578	3	Sym_107242_c3_g1	1.83996517642815
"phosphatase activity"	GO:0016791;GO:0042578	3	Sym_109253_c1_g1	-1.03370946712621
"phosphatase activity"	GO:0016791;GO:0042578	3	Sym_109253_c1_g3	-3.08485413644749
"mRNA binding"	GO:0003729	3	Sym_113764_c0_g1	-0.196707310859525
"mRNA binding"	GO:0003729	3	Sym_111423_c4_g1	0.75886880615142
"mRNA binding"	GO:0003729	3	Sym_145648_c3_g1	-0.143875575121825
"mRNA binding"	GO:0003729	3	Sym_43139_c0_g1	0.715813568779155
"mRNA binding"	GO:0003729	3	Sym_173215_c0_g1	-4.59774759366125
"mRNA binding"	GO:0003729	3	Sym_147201_c3_g4	3.45655356167655
"mRNA binding"	GO:0003729	3	Sym_128217_c2_g1	-1.78259755286471
"mRNA binding"	GO:0003729	3	Sym_78927_c0_g1	0.111766698036376
"mRNA binding"	GO:0003729	3	Sym_69276_c0_g1	-0.865188216742193
"mRNA binding"	GO:0003729	3	Sym_104103_c2_g4	-0.215834537531767
"mRNA binding"	GO:0003729	3	Sym_119843_c6_g1	-1.27310850937637
"mRNA binding"	GO:0003729	3	Sym_307967_c0_g1	-5.62009882886655
"mRNA binding"	GO:0003729	3	Sym_84654_c0_g1	-3.35873974475515
"calcium ion binding"	GO:0005509	4	Sym_140163_c0_g1	-0.0489724757124116
"calcium ion binding"	GO:0005509	4	Sym_133411_c1_g1	2.98855803952015
"calcium ion binding"	GO:0005509	4	Sym_17199_c0_g1	1.5093285286445
"calcium ion binding"	GO:0005509	4	Sym_105147_c1_g1	1.01413699867131
"calcium ion binding"	GO:0005509	4	Sym_120913_c7_g2	0.0650323113452334
"calcium ion binding"	GO:0005509	4	Sym_105147_c1_g2	-0.0446903039223855
"zinc ion binding"	GO:0008270	2	Sym_93418_c0_g1	2.62937554170822
"zinc ion binding"	GO:0008270	2	Sym_85001_c0_g1	-0.10468552759834
"zinc ion binding"	GO:0008270	2	Sym_133740_c1_g1	-3.15052609167245
"zinc ion binding"	GO:0008270	2	Sym_132105_c3_g7	-0.669356580779991
"zinc ion binding"	GO:0008270	2	Sym_103894_c1_g3	1.93308996053249
"zinc ion binding"	GO:0008270	2	Sym_103093_c3_g10	0.536651562863458
"zinc ion binding"	GO:0008270	2	Sym_28806_c0_g1	1.57904438474546
"zinc ion binding"	GO:0008270	2	Sym_92614_c0_g2	-0.277496665442519
"zinc ion binding"	GO:0008270	2	Sym_67222_c0_g1	-3.51546499434345
"zinc ion binding"	GO:0008270	2	Sym_121618_c0_g2	-11.2992595968688
"zinc ion binding"	GO:0008270	2	Sym_101138_c0_g1	-2.37346960166738
"zinc ion binding"	GO:0008270	2	Sym_103894_c1_g6	-0.947748760813561
"zinc ion binding"	GO:0008270	2	Sym_86661_c0_g1	0.297181542857815
"zinc ion binding"	GO:0008270	2	Sym_142384_c1_g2	-1.77237737353311
"cysteine-type peptidase activity"	GO:0008234	3	Sym_101592_c0_g2	0.394637933940592
"cysteine-type peptidase activity"	GO:0008234	3	Sym_44505_c0_g1	-5.08194087808476
"cysteine-type peptidase activity"	GO:0008234	3	Sym_44628_c0_g1	-1.46712958433155
"cysteine-type peptidase activity"	GO:0008234	3	Sym_114958_c5_g1	-1.68424820361076
"cysteine-type peptidase activity"	GO:0008234	3	Sym_106514_c0_g1	-5.25561724511497
"cysteine-type peptidase activity"	GO:0008234	3	Sym_101592_c0_g3	-0.4933936223417
"cysteine-type peptidase activity"	GO:0008234	3	Sym_91477_c0_g1	-2.19919551342802
"cysteine-type peptidase activity"	GO:0008234	3	Sym_37532_c0_g1	8.95757359771678
"cysteine-type peptidase activity"	GO:0008234	3	Sym_242526_c0_g1	-12.0227649991505
"cysteine-type peptidase activity"	GO:0008234	3	Sym_107369_c2_g3	-3.90555698950033
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	2	Sym_140163_c0_g1	-0.0489724757124116
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	2	Sym_30458_c0_g1	-1.24058892083954
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	2	Sym_127086_c1_g3	0.599409899226339
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	2	Sym_284899_c0_g1	0.539525370956149
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	2	Sym_106193_c0_g1	-3.69631239235556
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	2	Sym_85763_c0_g2	-1.20097994748055
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	2	Sym_78809_c0_g1	-1.09903913030291
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	2	Sym_115874_c4_g1	0.423283284763863
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	2	Sym_125914_c2_g1	3.29069282210745
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	2	Sym_45310_c0_g1	-0.777242704096241
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	2	Sym_92614_c0_g2	-0.277496665442519
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	2	Sym_244548_c0_g1	-8.62561387319508
"enzyme binding"	GO:0019899	3	Sym_107369_c3_g5	0.403031088097216
"enzyme binding"	GO:0019899	3	Sym_103763_c6_g1	-0.256745143890217
"enzyme binding"	GO:0019899	3	Sym_112389_c0_g1	-0.711796674898838
"enzyme binding"	GO:0019899	3	Sym_157544_c0_g1	0.922478167319358
"enzyme binding"	GO:0019899	3	Sym_100802_c0_g1	0.355531051713651
"enzyme binding"	GO:0019899	3	Sym_100008_c0_g3	0.620933840578912
"enzyme binding"	GO:0019899	3	Sym_144233_c1_g1	0.513691933118941
"enzyme binding"	GO:0019899	3	Sym_66995_c0_g1	-0.325286610372764
"enzyme binding"	GO:0019899	3	Sym_282497_c0_g1	0.16948459045441
"mRNA 3'-UTR binding"	GO:0003730	2	Sym_43139_c0_g1	0.715813568779155
"mRNA 3'-UTR binding"	GO:0003730	2	Sym_128217_c2_g1	-1.78259755286471
"mRNA 3'-UTR binding"	GO:0003730	2	Sym_69276_c0_g1	-0.865188216742193
"mRNA 3'-UTR binding"	GO:0003730	2	Sym_119843_c6_g1	-1.27310850937637
"mRNA 3'-UTR binding"	GO:0003730	2	Sym_84654_c0_g1	-3.35873974475515
"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"	GO:0016628	2	Sym_103259_c1_g4	0.845215520339993
"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"	GO:0016628	2	Sym_94893_c0_g3	1.18785760129121
"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"	GO:0016628	2	Sym_103259_c1_g2	5.42704729573631
"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"	GO:0016628	2	Sym_146541_c1_g1	-0.567243958654471
"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"	GO:0016628	2	Sym_94893_c0_g2	-9.0183595516825
"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"	GO:0016628	2	Sym_103259_c1_g1	-0.173729190938838
"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"	GO:0016628	2	Sym_103259_c2_g1	-4.53072688675862
"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"	GO:0016628	2	Sym_94893_c0_g4	1.45896549431338
"protein domain specific binding"	GO:0019904	3	Sym_136847_c3_g1	3.03616886952215
"protein domain specific binding"	GO:0019904	3	Sym_125225_c1_g2	-0.601100317140299
"protein domain specific binding"	GO:0019904	3	Sym_125225_c1_g1	-5.87340839570044
