Sym_117355_c0_g1	ABC transporter G family member 11 OS=Arabidopsis thaliana OX=3702 GN=ABCG11 PE=1 SV=1 E(blastx)=1e-74
Sym_57120_c0_g1	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1 OS=Homo sapiens OX=9606 GN=HCN1 PE=1 SV=3 E(blastx)=9e-05
Sym_250511_c0_g1	Methyltransferase-like protein 13 OS=Danio rerio OX=7955 GN=mettl13 PE=2 SV=1 E(blastx)=2e-21
Sym_77036_c0_g1	Protein aardvark OS=Dictyostelium discoideum OX=44689 GN=aarA PE=2 SV=1 E(blastx)=1e-19
Sym_161018_c0_g1	Copper transporter 6 OS=Arabidopsis thaliana OX=3702 GN=COPT6 PE=2 SV=1 E(blastx)=1e-08
Sym_33227_c0_g1	E3 ubiquitin-protein ligase MYLIP-A OS=Danio rerio OX=7955 GN=mylipa PE=1 SV=2 E(blastx)=7e-08
Sym_156396_c0_g1	Tryptophan synthase beta chain 2 OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=trpB2 PE=3 SV=1 E(blastx)=4e-157
Sym_172762_c0_g1	O-mycaminosyltylonolide 6-deoxyallosyltransferase OS=Streptomyces fradiae OX=1906 GN=tylN PE=1 SV=2 E(blastx)=3e-16
Sym_138442_c2_g4	mRNA turnover protein 4 homolog OS=Bos taurus OX=9913 GN=MRTO4 PE=2 SV=1 E(blastx)=1e-55
Sym_275914_c0_g1	Potassium voltage-gated channel subfamily A member 3 OS=Mus musculus OX=10090 GN=Kcna3 PE=1 SV=3 E(blastx)=1e-12
Sym_127553_c0_g1	Calcium-activated potassium channel subunit alpha-1 OS=Xenopus laevis OX=8355 GN=kcnma1 PE=2 SV=1 E(blastx)=5e-21
Sym_174245_c0_g1	RAP domain-containing protein, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=RAP PE=1 SV=1 E(blastx)=2e-05
Sym_86643_c0_g1	9,11-endoperoxide prostaglandin H2 reductase OS=Trypanosoma cruzi (strain CL Brener) OX=353153 GN=Tc00.1047053511287.49 PE=1 SV=2 E(blastx)=2e-78
Sym_103069_c0_g1	Protein phosphatase 1 regulatory inhibitor subunit PPP1R8 homolog OS=Arabidopsis thaliana OX=3702 GN=At5g47790 PE=1 SV=1 E(blastx)=4e-13
Sym_271621_c0_g1	30S ribosomal protein S19 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsS PE=3 SV=1 E(blastx)=1e-27
Sym_83146_c0_g2	Reducing polyketide synthase swnK OS=Metarhizium robertsii (strain ARSEF 23 / ATCC MYA-3075) OX=655844 GN=swnK PE=3 SV=1 E(blastx)=1e-40
Sym_75134_c0_g1	Glutamate--tRNA ligase 1 OS=Ochrobactrum anthropi (strain ATCC 49188 / DSM 6882 / JCM 21032 / NBRC 15819 / NCTC 12168) OX=439375 GN=gltX1 PE=3 SV=1 E(blastx)=3e-116
Sym_39112_c0_g1	Neutral alpha-glucosidase C OS=Homo sapiens OX=9606 GN=GANC PE=2 SV=3 E(blastx)=2e-41
Sym_17492_c0_g1	Sporulation protein RMD1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RMD1 PE=1 SV=1 E(blastx)=4e-35
Sym_94454_c0_g1	Fucoxanthin-chlorophyll a-c binding protein A, chloroplastic OS=Macrocystis pyrifera OX=35122 GN=FCPA PE=2 SV=1 E(blastx)=3e-20
Sym_52166_c0_g1	RING finger protein unkempt homolog OS=Mus musculus OX=10090 GN=Unk PE=1 SV=1 E(blastx)=6e-09
Sym_55345_c0_g1	tRNA (cytosine(34)-C(5))-methyltransferase OS=Xenopus laevis OX=8355 GN=nsun2 PE=2 SV=1 E(blastx)=8e-43
Sym_274488_c0_g1	Acetyl-CoA acetyltransferase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=erg10 PE=2 SV=1 E(blastx)=1e-68
Sym_124345_c3_g6	Glutamate receptor 3.6 OS=Arabidopsis thaliana OX=3702 GN=GLR3.6 PE=2 SV=1 E(blastx)=2e-08
Sym_280746_c0_g1	Pentatricopeptide repeat-containing protein At1g74850, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PTAC2 PE=2 SV=1 E(blastx)=3e-08
Sym_208515_c0_g1	Sodium channel protein type 11 subunit alpha OS=Mus musculus OX=10090 GN=Scn11a PE=2 SV=2 E(blastx)=3e-14
Sym_120384_c1_g1	ATP-binding cassette sub-family C member 9 OS=Oryctolagus cuniculus OX=9986 GN=ABCC9 PE=2 SV=1 E(blastx)=9e-05
Sym_14945_c0_g1	Actin-related protein 10 OS=Mus musculus OX=10090 GN=Actr10 PE=1 SV=2 E(blastx)=2e-46
Sym_275932_c0_g1	Pyruvate dehydrogenase E1 component OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=aceE PE=1 SV=2 E(blastx)=3e-76
Sym_159816_c0_g1	Vacuolar protein sorting-associated protein 33A OS=Rattus norvegicus OX=10116 GN=Vps33a PE=1 SV=1 E(blastx)=1e-23
Sym_114490_c1_g1	Vegetative incompatibility protein HET-E-1 OS=Podospora anserina OX=5145 GN=HET-E1 PE=4 SV=1 E(blastx)=8e-43
Sym_240224_c0_g1	GTPase IMAP family member 4 OS=Homo sapiens OX=9606 GN=GIMAP4 PE=1 SV=1 E(blastx)=3e-11
Sym_146119_c2_g1	UNC93-like protein 3 OS=Arabidopsis thaliana OX=3702 GN=At3g09470 PE=2 SV=1 E(blastx)=2e-14
Sym_35494_c0_g1	Ankyrin repeat domain-containing protein 10 OS=Mus musculus OX=10090 GN=Ankrd10 PE=2 SV=2 E(blastx)=2e-10
Sym_73995_c0_g1	Metal transporter CNNM4 OS=Xenopus tropicalis OX=8364 GN=cnnm4 PE=2 SV=1 E(blastx)=1e-66
Sym_58774_c0_g1	DNA damage-responsive serine/threonine-protein kinase RqkA OS=Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422) OX=243230 GN=rqkA PE=1 SV=1 E(blastx)=7e-05
Sym_111251_c6_g2	Beta-galactosidase OS=Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099) OX=243274 GN=lacZ PE=3 SV=2 E(blastx)=2e-20
Sym_176248_c0_g1	Protein SIS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SIS1 PE=1 SV=1 E(blastx)=1e-12
Sym_117008_c9_g1	Calcium-dependent protein kinase 2 OS=Plasmodium falciparum (isolate K1 / Thailand) OX=5839 GN=CPK2 PE=1 SV=3 E(blastx)=1e-165
Sym_108352_c0_g1	Ankyrin repeat domain-containing protein 27 OS=Mus musculus OX=10090 GN=Ankrd27 PE=1 SV=2 E(blastx)=4e-08
Sym_159693_c0_g1	Phospholipase DDHD2 OS=Homo sapiens OX=9606 GN=DDHD2 PE=1 SV=2 E(blastx)=2e-24
Sym_57551_c0_g1	Dynein beta chain, flagellar outer arm OS=Chlamydomonas reinhardtii OX=3055 GN=ODA4 PE=3 SV=1 E(blastx)=3e-79
Sym_111886_c4_g1	Protein ViaA OS=Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) OX=218491 GN=viaA PE=3 SV=1 E(blastx)=9e-16
Sym_84384_c0_g1	Protein mono-ADP-ribosyltransferase PARP12 OS=Mus musculus OX=10090 GN=Parp12 PE=1 SV=3 E(blastx)=2e-08
Sym_210990_c0_g1	Probable splicing factor, arginine/serine-rich 4 OS=Caenorhabditis elegans OX=6239 GN=rsp-4 PE=3 SV=1 E(blastx)=3e-17
Sym_58454_c0_g1	Putative daunorubicin C-13 ketoreductase DnrU OS=Streptomyces peucetius OX=1950 GN=dnrU PE=3 SV=1 E(blastx)=7e-05
Sym_44192_c0_g1	Calcium-dependent protein kinase 2 OS=Plasmodium falciparum (isolate K1 / Thailand) OX=5839 GN=CPK2 PE=1 SV=3 E(blastx)=5e-82
Sym_177318_c0_g1	7-methylguanosine phosphate-specific 5'-nucleotidase OS=Homo sapiens OX=9606 GN=NT5C3B PE=1 SV=4 E(blastx)=1e-19
Sym_73651_c0_g1	Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A OS=Takifugu rubripes OX=31033 GN=pde11a PE=3 SV=1 E(blastx)=2e-15
Sym_237393_c0_g1	Protein SUPPRESSOR OF FRI 4 OS=Arabidopsis thaliana OX=3702 GN=SUF4 PE=1 SV=1 E(blastx)=6e-22
Sym_105558_c0_g2	Cytochrome b5 OS=Drosophila melanogaster OX=7227 GN=Cyt-b5 PE=2 SV=1 E(blastx)=8e-16
Sym_78859_c0_g2	Polypeptide N-acetylgalactosaminyltransferase 8 OS=Drosophila melanogaster OX=7227 GN=pgant8 PE=2 SV=1 E(blastx)=1e-35
Sym_134703_c3_g2	5'-3' exoribonuclease 3 OS=Arabidopsis thaliana OX=3702 GN=XRN3 PE=1 SV=1 E(blastx)=6e-47
Sym_37945_c0_g1	Two-pore potassium channel 2 OS=Arabidopsis thaliana OX=3702 GN=TPK2 PE=2 SV=1 E(blastx)=5e-09
Sym_48291_c0_g1	Programmed cell death protein 2-like OS=Homo sapiens OX=9606 GN=PDCD2L PE=1 SV=1 E(blastx)=6e-20
Sym_77322_c0_g1	Ultraviolet-B receptor UVR8 OS=Arabidopsis thaliana OX=3702 GN=UVR8 PE=1 SV=1 E(blastx)=1e-26
Sym_101477_c0_g1	Protein PIN-LIKES 3 OS=Arabidopsis thaliana OX=3702 GN=PILS3 PE=2 SV=1 E(blastx)=7e-14
Sym_125878_c3_g1	Peroxisomal bifunctional enzyme OS=Danio rerio OX=7955 GN=ehhadh PE=2 SV=1 E(blastx)=5e-52
Sym_40826_c0_g1	High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A OS=Homo sapiens OX=9606 GN=PDE8A PE=1 SV=2 E(blastx)=8e-24
Sym_67880_c0_g1	Acyl-CoA-binding domain-containing protein 4 OS=Oryza sativa subsp. japonica OX=39947 GN=ACBP4 PE=2 SV=1 E(blastx)=5e-09
Sym_52230_c0_g1	Reducing polyketide synthase swnK OS=Arthroderma benhamiae (strain ATCC MYA-4681 / CBS 112371) OX=663331 GN=swnK PE=3 SV=1 E(blastx)=3e-27
Sym_209328_c0_g1	Probable L-ascorbate peroxidase 4, peroxisomal OS=Oryza sativa subsp. japonica OX=39947 GN=APX4 PE=2 SV=1 E(blastx)=1e-57
Sym_270742_c0_g1	Sodium/glucose cotransporter 5 OS=Mus musculus OX=10090 GN=Slc5a10 PE=1 SV=1 E(blastx)=6e-83
Sym_287451_c0_g1	Pentatricopeptide repeat-containing protein At5g39710 OS=Arabidopsis thaliana OX=3702 GN=EMB2745 PE=2 SV=1 E(blastx)=1e-05
Sym_215992_c0_g1	Dynein heavy chain 7, axonemal OS=Rattus norvegicus OX=10116 GN=Dnah7 PE=2 SV=2 E(blastx)=4e-30
Sym_209947_c0_g1	Hybrid signal transduction histidine kinase A OS=Dictyostelium discoideum OX=44689 GN=dhkA PE=1 SV=1 E(blastx)=3e-25
Sym_125221_c4_g1	Putative ankyrin repeat protein L93 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_L93 PE=4 SV=1 E(blastx)=5e-07
Sym_33427_c0_g1	Pentatricopeptide repeat-containing protein At2g31400, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At2g31400 PE=2 SV=1 E(blastx)=3e-12
Sym_156116_c0_g1	Tripartite motif-containing protein 46 OS=Rattus norvegicus OX=10116 GN=Trim46 PE=1 SV=2 E(blastx)=2e-05
Sym_94455_c0_g1	Centromere protein J OS=Pan troglodytes OX=9598 GN=CENPJ PE=2 SV=1 E(blastx)=2e-23
Sym_92857_c0_g1	Choline transporter-like protein 1 OS=Xenopus laevis OX=8355 GN=slc44a1 PE=2 SV=2 E(blastx)=3e-09
Sym_80424_c0_g1	DNA endonuclease I-HmuI OS=Bacillus phage SP01 OX=10685 PE=1 SV=1 E(blastx)=9e-05
Sym_106662_c1_g1	Nuclear pore complex protein NUP98B OS=Arabidopsis thaliana OX=3702 GN=NUP98B PE=1 SV=1 E(blastx)=3e-17
Sym_243397_c0_g1	Probable calcium-binding protein CML10 OS=Oryza sativa subsp. japonica OX=39947 GN=CML10 PE=2 SV=1 E(blastx)=3e-05
Sym_307996_c0_g1	Calcium-dependent protein kinase 27 OS=Arabidopsis thaliana OX=3702 GN=CPK27 PE=1 SV=3 E(blastx)=1e-25
Sym_77575_c0_g2	Dynein assembly factor with WDR repeat domains 1 OS=Homo sapiens OX=9606 GN=DAW1 PE=1 SV=1 E(blastx)=4e-05
Sym_33521_c0_g1	UBX domain-containing protein 11 OS=Rattus norvegicus OX=10116 GN=Ubxn11 PE=1 SV=1 E(blastx)=2e-30
Sym_32167_c0_g1	Protein MEI2-like 3 OS=Arabidopsis thaliana OX=3702 GN=ML3 PE=2 SV=2 E(blastx)=1e-20
Sym_278649_c0_g1	Integral membrane protein GPR155 OS=Homo sapiens OX=9606 GN=GPR155 PE=2 SV=2 E(blastx)=1e-06
Sym_237562_c0_g1	Beta-galactosidase OS=Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395) OX=345073 GN=lacZ PE=3 SV=2 E(blastx)=1e-90
Sym_21132_c0_g1	Probable prolyl 4-hydroxylase 7 OS=Arabidopsis thaliana OX=3702 GN=P4H7 PE=2 SV=1 E(blastx)=3e-29
Sym_100317_c0_g2	Peroxisomal ATPase pex1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pex1 PE=3 SV=1 E(blastx)=5e-06
Sym_172070_c0_g1	Pyrophosphatase PpaX OS=Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=ppaX PE=3 SV=1 E(blastx)=4e-10
Sym_245990_c0_g1	ADP-ribosylation factor OS=Ashbya gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) OX=284811 GN=ARF1 PE=3 SV=3 E(blastx)=3e-73
Sym_79207_c0_g1	Malate dehydrogenase, mitochondrial OS=Fragaria ananassa OX=3747 GN=MMDHI PE=1 SV=1 E(blastx)=1e-107
Sym_65055_c0_g2	K(+) efflux antiporter 3, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=KEA3 PE=1 SV=2 E(blastx)=2e-14
Sym_77536_c0_g1	Protein C2-DOMAIN ABA-RELATED 11 OS=Arabidopsis thaliana OX=3702 GN=CAR11 PE=1 SV=1 E(blastx)=4e-10
Sym_158487_c0_g1	2-oxoglutarate-Fe(II) type oxidoreductase hxnY OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=hxnY PE=2 SV=1 E(blastx)=3e-14
Sym_311316_c0_g1	Pentatricopeptide repeat-containing protein At3g18110, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=EMB1270 PE=2 SV=2 E(blastx)=1e-05
Sym_272714_c0_g1	Calcium-dependent protein kinase 3 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=CPK3 PE=1 SV=1 E(blastx)=1e-70
Sym_237207_c0_g1	Calcium-dependent protein kinase 2 OS=Plasmodium falciparum (isolate K1 / Thailand) OX=5839 GN=CPK2 PE=1 SV=3 E(blastx)=2e-135
Sym_245691_c0_g1	Ribosomal RNA large subunit methyltransferase E OS=Methanosphaera stadtmanae (strain ATCC 43021 / DSM 3091 / JCM 11832 / MCB-3) OX=339860 GN=rlmE PE=3 SV=1 E(blastx)=6e-29
Sym_40742_c0_g1	CRAL-TRIO domain-containing protein YKL091C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YKL091C PE=1 SV=2 E(blastx)=1e-23
Sym_274906_c0_g1	Procollagen galactosyltransferase 1 OS=Danio rerio OX=7955 GN=colgalt1 PE=3 SV=1 E(blastx)=2e-13
Sym_199928_c0_g1	Ankyrin repeat and SOCS box protein 2 OS=Homo sapiens OX=9606 GN=ASB2 PE=1 SV=1 E(blastx)=3e-06
Sym_32126_c0_g2	Methyltransferase-like protein 7B OS=Mus musculus OX=10090 GN=Mettl7b PE=1 SV=2 E(blastx)=5e-17
Sym_7348_c0_g1	E3 ubiquitin-protein ligase Itchy homolog OS=Homo sapiens OX=9606 GN=ITCH PE=1 SV=2 E(blastx)=5e-06
Sym_24413_c0_g1	Putative vacuolar protein sorting-associated protein 13C OS=Dictyostelium discoideum OX=44689 GN=tipC PE=3 SV=1 E(blastx)=2e-10
Sym_53420_c0_g1	Cyclin-L1-1 OS=Arabidopsis thaliana OX=3702 GN=CYCL1-1 PE=1 SV=2 E(blastx)=1e-54
Sym_155676_c10_g1	Vacuolar-sorting receptor 1 OS=Pisum sativum OX=3888 GN=BP80 PE=1 SV=1 E(blastx)=5e-28
Sym_16756_c0_g1	Proline dehydrogenase 1, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=POX1 PE=1 SV=2 E(blastx)=2e-43
Sym_156559_c0_g1	Cryptochrome DASH, chloroplastic/mitochondrial OS=Ostreococcus tauri OX=70448 GN=Ot01g06470 PE=3 SV=1 E(blastx)=5e-125
Sym_275379_c0_g1	Probable serine/threonine-protein kinase nek3 OS=Dictyostelium discoideum OX=44689 GN=nek3 PE=3 SV=1 E(blastx)=2e-17
Sym_158483_c0_g1	Plastid-lipid-associated protein 6, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PAP6 PE=1 SV=1 E(blastx)=3e-06
Sym_79394_c0_g1	Sterol 3-beta-glucosyltransferase OS=Pichia angusta OX=870730 GN=ATG26 PE=3 SV=1 E(blastx)=4e-07
Sym_131261_c4_g5	Peptidyl-prolyl cis-trans isomerase ESS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ESS1 PE=1 SV=3 E(blastx)=7e-14
Sym_132609_c4_g1	Fucoxanthin-chlorophyll a-c binding protein E, chloroplastic OS=Phaeodactylum tricornutum OX=2850 GN=FCPE PE=2 SV=1 E(blastx)=2e-104
Sym_285468_c0_g1	Regulator of telomere elongation helicase 1 OS=Mus spretus OX=10096 GN=Rtel1 PE=2 SV=1 E(blastx)=3e-08
Sym_79627_c0_g1	Peptide methionine sulfoxide reductase B5 OS=Oryza sativa subsp. japonica OX=39947 GN=MSRB5 PE=2 SV=1 E(blastx)=2e-12
Sym_243564_c0_g1	Transient receptor potential cation channel subfamily A member 1 homolog OS=Caenorhabditis elegans OX=6239 GN=trpa-1 PE=2 SV=5 E(blastx)=7e-08
Sym_136337_c1_g1	Ankyrin-2 OS=Homo sapiens OX=9606 GN=ANK2 PE=1 SV=4 E(blastx)=3e-11
Sym_222060_c0_g1	Signal peptide, CUB and EGF-like domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SCUBE1 PE=1 SV=3 E(blastx)=2e-05
Sym_66870_c0_g1	Adenosine 3'-phospho 5'-phosphosulfate transporter 1 OS=Dictyostelium discoideum OX=44689 GN=slc35b2 PE=3 SV=1 E(blastx)=2e-74
Sym_77713_c0_g1	ADP-ribosylation factor-like protein 2-binding protein OS=Gallus gallus OX=9031 GN=ARL2BP PE=2 SV=1 E(blastx)=4e-25
Sym_140163_c0_g1	Calcium-dependent protein kinase 32 OS=Arabidopsis thaliana OX=3702 GN=CPK32 PE=1 SV=1 E(blastx)=6e-44
Sym_182899_c0_g1	FMN-dependent NADH-azoreductase 1 OS=Bradyrhizobium diazoefficiens (strain JCM 10833 / IAM 13628 / NBRC 14792 / USDA 110) OX=224911 GN=azoR1 PE=3 SV=1 E(blastx)=1e-19
Sym_243928_c0_g1	Probable E3 ubiquitin-protein ligase LUL3 OS=Arabidopsis thaliana OX=3702 GN=LUL3 PE=1 SV=1 E(blastx)=2e-06
Sym_20393_c0_g1	Protein RIK OS=Arabidopsis thaliana OX=3702 GN=RIK PE=1 SV=2 E(blastx)=1e-05
Sym_85126_c0_g1	Dual specificity protein phosphatase 1B OS=Arabidopsis thaliana OX=3702 GN=DSPTP1B PE=1 SV=1 E(blastx)=1e-22
Sym_322377_c0_g1	Proteasome maturation protein homolog OS=Dictyostelium discoideum OX=44689 GN=pomp PE=3 SV=1 E(blastx)=4e-13
Sym_141627_c0_g1	Formin-2 OS=Mus musculus OX=10090 GN=Fmn2 PE=1 SV=2 E(blastx)=3e-28
Sym_70876_c0_g1	Small nuclear ribonucleoprotein SmD3b OS=Arabidopsis thaliana OX=3702 GN=SMD3B PE=2 SV=1 E(blastx)=3e-34
Sym_102324_c0_g5	ADP-ribosylation factor 1 OS=Solanum tuberosum OX=4113 PE=2 SV=2 E(blastx)=2e-74
Sym_179071_c0_g1	Ras-related protein Rab-6A OS=Gallus gallus OX=9031 GN=RAB6A PE=2 SV=3 E(blastx)=4e-60
Sym_16908_c0_g1	Mitochondrial metalloendopeptidase OMA1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=oma1 PE=3 SV=1 E(blastx)=5e-11
Sym_271090_c0_g1	Kelch-like protein 24 OS=Rattus norvegicus OX=10116 GN=Klhl24 PE=1 SV=1 E(blastx)=4e-33
Sym_27865_c0_g1	Potassium voltage-gated channel subfamily B member 2 OS=Rattus norvegicus OX=10116 GN=Kcnb2 PE=1 SV=2 E(blastx)=7e-17
Sym_60620_c0_g1	ATP synthase mitochondrial F1 complex assembly factor 2 OS=Bos taurus OX=9913 GN=ATPAF2 PE=2 SV=1 E(blastx)=1e-35
Sym_33330_c0_g1	Myosin-6 OS=Arabidopsis thaliana OX=3702 GN=XI-2 PE=1 SV=1 E(blastx)=3e-131
Sym_185815_c0_g1	Threonine--tRNA ligase, cytoplasmic OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ths1 PE=3 SV=1 E(blastx)=2e-14
Sym_104461_c0_g1	Solute carrier family 22 member 6-A OS=Xenopus laevis OX=8355 GN=slc22a6-a PE=2 SV=1 E(blastx)=6e-06
Sym_179442_c0_g1	Ubiquitin-conjugating enzyme E2 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UBC4 PE=1 SV=1 E(blastx)=5e-18
Sym_72821_c0_g1	30-kDa cleavage and polyadenylation specificity factor 30 OS=Arabidopsis thaliana OX=3702 GN=CPSF30 PE=1 SV=1 E(blastx)=1e-51
Sym_49868_c0_g2	Ankyrin repeat domain-containing protein 50 OS=Homo sapiens OX=9606 GN=ANKRD50 PE=1 SV=4 E(blastx)=6e-06
Sym_216240_c0_g1	Bifunctional monothiol glutaredoxin-S16, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=GRXS16 PE=1 SV=2 E(blastx)=4e-08
Sym_95519_c0_g1	Protein lysine acetyltransferase Pat OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=pat PE=1 SV=1 E(blastx)=9e-23
Sym_32484_c0_g1	Caltractin ICL1d OS=Paramecium tetraurelia OX=5888 GN=Icl1d PE=3 SV=1 E(blastx)=1e-50
